Filename,Commons_URL,Latitude,Longitude,Date,Has_GPS,Description,Inferred_Location,Inferred_Latitude,Inferred_Longitude,Display_Name,Geocoding_Precision,Has_Inferred_GPS
Digital heritage documentation initiative in offa 17.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/Digital_heritage_documentation_initiative_in_offa_17.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 18.jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/Digital_heritage_documentation_initiative_in_offa_18.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 19.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/Digital_heritage_documentation_initiative_in_offa_19.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative Offa 2026 Award presentation 01.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Digital_heritage_documentation_initiative_Offa_2026_Award_presentation_01.jpg,,,2026-06-13,False,Participants receiving Award at Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,8.155,4.722,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,partial_match,True
Digital heritage documentation initiative Offa 2026 Award presentation 02.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Digital_heritage_documentation_initiative_Offa_2026_Award_presentation_02.jpg,,,2026-06-13,False,Participants receiving Award at Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,8.155,4.722,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,partial_match,True
Digital heritage documentation initiative Offa 2026 Award presentation 03.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Digital_heritage_documentation_initiative_Offa_2026_Award_presentation_03.jpg,,,2026-06-13,False,Participants receiving Award at Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,8.155,4.722,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,partial_match,True
Digital heritage documentation initiative Offa 2026 Award presentation 04.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Digital_heritage_documentation_initiative_Offa_2026_Award_presentation_04.jpg,,,2026-06-13,False,Participants receiving Award at Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,8.155,4.722,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,partial_match,True
Digital heritage documentation initiative Offa 2026 Award presentation 05.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Digital_heritage_documentation_initiative_Offa_2026_Award_presentation_05.jpg,,,2026-06-13,False,Participants receiving Award at Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,8.155,4.722,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,partial_match,True
Digital heritage documentation initiative Offa 2026 Award presentation 06.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/Digital_heritage_documentation_initiative_Offa_2026_Award_presentation_06.jpg,,,2026-06-13,False,Participants receiving Award at Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,8.155,4.722,Digital heritage documentation initiative project launch at hengee resort offa Kwara State Nigeria,partial_match,True
Digital heritage documentation initiative.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Digital_heritage_documentation_initiative.jpg,,,2026-06-13,False,The physical training of Wikipedia at hengee resort offa,physical training of Wikipedia at hengee resort offa,8.155,4.722,physical training of Wikipedia at hengee resort offa,partial_match,True
"Digital Heritage Documentation Initiatives, Offa 01.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e3/Digital_Heritage_Documentation_Initiatives%2C_Offa_01.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 02.jpg",https://upload.wikimedia.org/wikipedia/commons/4/4c/Digital_Heritage_Documentation_Initiatives%2C_Offa_02.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 03.jpg",https://upload.wikimedia.org/wikipedia/commons/7/74/Digital_Heritage_Documentation_Initiatives%2C_Offa_03.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 04.jpg",https://upload.wikimedia.org/wikipedia/commons/4/48/Digital_Heritage_Documentation_Initiatives%2C_Offa_04.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 05.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b5/Digital_Heritage_Documentation_Initiatives%2C_Offa_05.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 06.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8e/Digital_Heritage_Documentation_Initiatives%2C_Offa_06.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 07.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fe/Digital_Heritage_Documentation_Initiatives%2C_Offa_07.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 08.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7f/Digital_Heritage_Documentation_Initiatives%2C_Offa_08.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 09.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c6/Digital_Heritage_Documentation_Initiatives%2C_Offa_09.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 10.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6b/Digital_Heritage_Documentation_Initiatives%2C_Offa_10.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 11.jpg",https://upload.wikimedia.org/wikipedia/commons/5/5a/Digital_Heritage_Documentation_Initiatives%2C_Offa_11.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 12.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2a/Digital_Heritage_Documentation_Initiatives%2C_Offa_12.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 13.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2d/Digital_Heritage_Documentation_Initiatives%2C_Offa_13.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 14.jpg",https://upload.wikimedia.org/wikipedia/commons/d/df/Digital_Heritage_Documentation_Initiatives%2C_Offa_14.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 15.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b7/Digital_Heritage_Documentation_Initiatives%2C_Offa_15.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 16.jpg",https://upload.wikimedia.org/wikipedia/commons/c/cb/Digital_Heritage_Documentation_Initiatives%2C_Offa_16.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 17.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a0/Digital_Heritage_Documentation_Initiatives%2C_Offa_17.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 18.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d5/Digital_Heritage_Documentation_Initiatives%2C_Offa_18.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 19.jpg",https://upload.wikimedia.org/wikipedia/commons/7/79/Digital_Heritage_Documentation_Initiatives%2C_Offa_19.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 20.jpg",https://upload.wikimedia.org/wikipedia/commons/6/66/Digital_Heritage_Documentation_Initiatives%2C_Offa_20.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 21.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8f/Digital_Heritage_Documentation_Initiatives%2C_Offa_21.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 22.jpg",https://upload.wikimedia.org/wikipedia/commons/6/66/Digital_Heritage_Documentation_Initiatives%2C_Offa_22.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 23.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b4/Digital_Heritage_Documentation_Initiatives%2C_Offa_23.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 24.jpg",https://upload.wikimedia.org/wikipedia/commons/6/65/Digital_Heritage_Documentation_Initiatives%2C_Offa_24.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 25.jpg",https://upload.wikimedia.org/wikipedia/commons/6/63/Digital_Heritage_Documentation_Initiatives%2C_Offa_25.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 26.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8d/Digital_Heritage_Documentation_Initiatives%2C_Offa_26.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 27.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fe/Digital_Heritage_Documentation_Initiatives%2C_Offa_27.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 28.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b1/Digital_Heritage_Documentation_Initiatives%2C_Offa_28.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 29.jpg",https://upload.wikimedia.org/wikipedia/commons/7/75/Digital_Heritage_Documentation_Initiatives%2C_Offa_29.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 30.jpg",https://upload.wikimedia.org/wikipedia/commons/9/94/Digital_Heritage_Documentation_Initiatives%2C_Offa_30.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 31.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9b/Digital_Heritage_Documentation_Initiatives%2C_Offa_31.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 32.jpg",https://upload.wikimedia.org/wikipedia/commons/5/50/Digital_Heritage_Documentation_Initiatives%2C_Offa_32.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 33.jpg",https://upload.wikimedia.org/wikipedia/commons/9/91/Digital_Heritage_Documentation_Initiatives%2C_Offa_33.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 34.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a2/Digital_Heritage_Documentation_Initiatives%2C_Offa_34.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 35.jpg",https://upload.wikimedia.org/wikipedia/commons/1/15/Digital_Heritage_Documentation_Initiatives%2C_Offa_35.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 36.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e9/Digital_Heritage_Documentation_Initiatives%2C_Offa_36.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 37.jpg",https://upload.wikimedia.org/wikipedia/commons/9/91/Digital_Heritage_Documentation_Initiatives%2C_Offa_37.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 38.jpg",https://upload.wikimedia.org/wikipedia/commons/5/5f/Digital_Heritage_Documentation_Initiatives%2C_Offa_38.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 39.jpg",https://upload.wikimedia.org/wikipedia/commons/4/47/Digital_Heritage_Documentation_Initiatives%2C_Offa_39.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 40.jpg",https://upload.wikimedia.org/wikipedia/commons/2/24/Digital_Heritage_Documentation_Initiatives%2C_Offa_40.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 41.jpg",https://upload.wikimedia.org/wikipedia/commons/8/89/Digital_Heritage_Documentation_Initiatives%2C_Offa_41.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 42.jpg",https://upload.wikimedia.org/wikipedia/commons/3/3f/Digital_Heritage_Documentation_Initiatives%2C_Offa_42.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 43.jpg",https://upload.wikimedia.org/wikipedia/commons/2/20/Digital_Heritage_Documentation_Initiatives%2C_Offa_43.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 44.jpg",https://upload.wikimedia.org/wikipedia/commons/7/75/Digital_Heritage_Documentation_Initiatives%2C_Offa_44.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 45.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b6/Digital_Heritage_Documentation_Initiatives%2C_Offa_45.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 46.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9d/Digital_Heritage_Documentation_Initiatives%2C_Offa_46.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 47.jpg",https://upload.wikimedia.org/wikipedia/commons/7/75/Digital_Heritage_Documentation_Initiatives%2C_Offa_47.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 48.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fb/Digital_Heritage_Documentation_Initiatives%2C_Offa_48.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 49.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fb/Digital_Heritage_Documentation_Initiatives%2C_Offa_49.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
"Digital Heritage Documentation Initiatives, Offa 50.jpg",https://upload.wikimedia.org/wikipedia/commons/d/dc/Digital_Heritage_Documentation_Initiatives%2C_Offa_50.jpg,,,2026-06-13,False,"Digital Heritage Documentation Initiatives, Offa","Digital Heritage Documentation Initiatives, Offa",,,,failed,False
Dignitaries at Ijakadi Festival 01.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Dignitaries_at_Ijakadi_Festival_01.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 02.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Dignitaries_at_Ijakadi_Festival_02.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 03.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Dignitaries_at_Ijakadi_Festival_03.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 04.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Dignitaries_at_Ijakadi_Festival_04.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 05.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Dignitaries_at_Ijakadi_Festival_05.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 06.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Dignitaries_at_Ijakadi_Festival_06.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 07.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Dignitaries_at_Ijakadi_Festival_07.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 08.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Dignitaries_at_Ijakadi_Festival_08.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 09.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Dignitaries_at_Ijakadi_Festival_09.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 10.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/Dignitaries_at_Ijakadi_Festival_10.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 11.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Dignitaries_at_Ijakadi_Festival_11.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 12.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Dignitaries_at_Ijakadi_Festival_12.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 13.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Dignitaries_at_Ijakadi_Festival_13.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 14.jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Dignitaries_at_Ijakadi_Festival_14.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 16.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Dignitaries_at_Ijakadi_Festival_16.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 19.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Dignitaries_at_Ijakadi_Festival_19.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 20.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Dignitaries_at_Ijakadi_Festival_20.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dignitaries at Ijakadi Festival 27.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Dignitaries_at_Ijakadi_Festival_27.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Dr Muheeba Farida Dankaka at Ijakadi Festival 04.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Dr_Muheeba_Farida_Dankaka_at_Ijakadi_Festival_04.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Ecwa Evangelical Church Offa 01.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Ecwa_Evangelical_Church_Offa_01.jpg,,,2026-06-03,False,"Ecwa Evangelical Church, Ojoku Road,Offa","Ecwa Evangelical Church, Ojoku Road",8.157,4.726,"Ecwa Evangelical Church, Ojoku Road",partial_match,True
Ecwa Evangelical Church Offa 02.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Ecwa_Evangelical_Church_Offa_02.jpg,,,2026-06-03,False,"Ecwa Evangelical Church, Ojoku Road,Offa","Ecwa Evangelical Church, Ojoku Road",8.157,4.726,"Ecwa Evangelical Church, Ojoku Road",partial_match,True
Ecwa Evangelical Church Offa 03.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e5/Ecwa_Evangelical_Church_Offa_03.jpg,,,2026-06-03,False,"Ecwa Evangelical Church, Ojoku Road,Offa","Ecwa Evangelical Church, Ojoku Road",8.157,4.726,"Ecwa Evangelical Church, Ojoku Road",partial_match,True
Ecwa Evangelical Church Offa 04.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Ecwa_Evangelical_Church_Offa_04.jpg,,,2026-06-03,False,"Ecwa Evangelical Church, Ojoku Road,Offa","Ecwa Evangelical Church, Ojoku Road",8.157,4.726,"Ecwa Evangelical Church, Ojoku Road",partial_match,True
Ecwa J.S.S Offa 01.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Ecwa_J.S.S_Offa_01.jpg,,,2026-06-03,False,"Ecwa J.S.S Ojoku Road, Offa",Ecwa J,,,,failed,False
Ecwa J.S.S Offa 02.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Ecwa_J.S.S_Offa_02.jpg,,,2026-06-03,False,"Ecwa J.S.S Ojoku Road, Offa",Ecwa J,,,,failed,False
Ecwa J.S.S Offa 03.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Ecwa_J.S.S_Offa_03.jpg,,,2026-06-03,False,"Ecwa J.S.S Ojoku Road, Offa",Ecwa J,,,,failed,False
Ecwa LGEA Primary School Offa 01.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Ecwa_LGEA_Primary_School_Offa_01.jpg,,,2026-06-03,False,Ecwa LGEA Primary School Offa,Ecwa LGEA Primary School Offa,8.157,4.725,Ecwa LGEA Primary School Offa,partial_match,True
